Unnamed: 0,MSOA,18over1st_dose,18over2nd_dose,pop0_17,pop18over,vaccination_percentage_1stdose,vaccination_percentage_2nddose,vaccination_percentage_total,MSOA Code,pct_pop_18_29,pct_pop_30_39,pct_pop_40_49,pct_pop_50_59,pct_pop_60_69,pct_pop_70_80,pct_pop_80_over,MSOA code,average_household_income,IMD19 SCORE,msoa_imd_decile,pct_White,pct_Mixed,pct_Asian,pct_black,pct_other,pct_hh_car,msoa_quintile,MSOA11CD,income_score,employ_score,edu_score,health_score,crime_score,housing_score,livEnv_score,E2sfca_30_min_supply_value
10,E02002806,4100,3788,1027,5285,0.7757805108798487,0.7167455061494796,0.7462630085146641,E02002806,0.026592022393282,0.2729181245626312,0.2305808257522743,0.1994401679496151,0.1375087473757872,0.0878236529041287,0.0451364590622813,E02002806,36300.0,30.15554281,3,0.8989,0.0263,0.0414,0.0249,0.0086,0.618527651,2,E02002806,0.1531384030418251,0.0966533840304182,39.36296060836502,0.8269700380228137,0.4953140684410646,22.28489475285171,39.41197718631179,7.060656553278757e-05
11,E02002807,6448,6209,1986,6646,0.970207643695456,0.9342461631056276,0.9522269034005416,E02002807,0.0181784796180683,0.168931325743665,0.1858244583180315,0.2269555637164891,0.1573632023503488,0.1626882115313992,0.0800587587219978,E02002807,35600.0,25.32588253,4,0.9553,0.0178,0.0171,0.0064,0.0033,0.742841852,2,E02002807,0.1427480589625295,0.1230088893889951,36.73694497580736,0.6230184539214583,-0.1114830651513446,15.688107910430968,19.886148869134693,6.479746499717779e-05
12,E02002808,7847,7119,2098,11044,0.7105215501629845,0.6446034045635639,0.6775624773632741,E02002808,0.017022643327445,0.3386863658262405,0.2466677372731652,0.1830737112574273,0.1071141801830737,0.0623092982174401,0.0451260639152079,E02002808,31600.0,37.66986542,2,0.8206,0.0427,0.0679,0.0509,0.0179,0.498747764,1,E02002808,0.1939188408190224,0.1331657034346103,38.15773695508586,1.215751321003963,0.9546265686922062,24.00178541941876,35.999427757595775,6.60306087024902e-05
13,E02002809,5191,5026,1433,5269,0.985196431960524,0.9538811918770164,0.96953881191877,E02002809,0.019644095216085,0.1804945689854402,0.1807256759879824,0.2112318003235498,0.1580771897388491,0.1518373006702103,0.097989369077883,E02002809,37700.0,26.08163755,4,0.9503,0.0202,0.0136,0.0126,0.0033,0.772438163,2,E02002809,0.1479129486993169,0.1114906263624473,37.76718790873419,0.7943130358959453,-0.5166465629995639,23.2855866879814,19.121863101293417,5.6340001400267976e-05
14,E02002810,6846,6678,1754,6730,1.0,0.9922734026745914,1.0,E02002810,0.0128051903704968,0.1533208127027488,0.170052928120198,0.2086392351032952,0.1840532695919412,0.1635649649991463,0.1075635991121734,E02002810,52700.0,6.729064931,10,0.9191,0.0159,0.047,0.0133,0.0047,0.875036159,5,E02002810,0.0462243372649772,0.0459550391218031,6.55739553894663,-0.319142706995212,-0.9378867219432442,17.683269298143173,7.975396473198645,5.4632706990582114e-05
15,E02002811,5769,5093,3227,8255,0.6988491823137493,0.6169594185342216,0.6579043004239855,E02002811,0.0278485311597894,0.2788249278315503,0.2550517914756325,0.2154865002547121,0.1314314824248599,0.0504330106979113,0.0409237561555442,E02002811,28100.0,48.42786327,1,0.4165,0.0361,0.4557,0.0494,0.0422,0.491313789,1,E02002811,0.29108531389073,0.1742289555913266,62.02938727393239,1.0134643499668592,0.8918243537543792,24.15533292301865,39.76958668686678,6.111314497039876e-05
16,E02002812,5675,5389,1576,5991,0.9472542146553165,0.8995159405775329,0.9233850776164246,E02002812,0.017170045510964,0.1839056681836988,0.1967314853123707,0.2136946628051303,0.162598262308647,0.1245345469590401,0.1013653289201489,E02002812,44300.0,19.72529405,5,0.7084,0.0286,0.2247,0.0246,0.0138,0.767450404,3,E02002812,0.124008015750246,0.1054185065391646,13.16322190971734,0.3413940374068345,-0.1781039234988047,21.6668434819294,21.52275376177753,6.673140020082217e-05
17,E02002813,6047,5400,3506,8279,0.730402222490639,0.6522526875226476,0.6913274550066433,E02002813,0.0253353204172876,0.2965722801788376,0.2642821659215101,0.1861235303858254,0.1228680245073687,0.0581222056631892,0.0466964729259811,E02002813,26000.0,51.68578621,1,0.3603,0.0411,0.4917,0.0658,0.0412,0.450641529,1,E02002813,0.3194263936082285,0.1936966663605474,72.94064064652402,1.0353903939755715,0.5959189089907246,25.872443107723395,35.30751749471944,5.572132307100925e-05
18,E02002814,5838,5719,1250,5662,1.0,1.0,1.0,E02002814,0.010997800439912,0.125374925014997,0.1581683663267346,0.2029594081183763,0.2047590481903619,0.1809638072385523,0.1167766446710657,E02002814,47800.0,7.605123002,10,0.8908,0.0152,0.073,0.0118,0.0092,0.829208677,5,E02002814,0.0546357192494788,0.055787213342599,5.159870326615705,-0.0890401667824878,-1.029761084086171,14.585832522585129,8.741706323835997,6.210093722540432e-05
19,E02002815,4552,4047,2803,6073,0.7495471760250288,0.6663922278939569,0.7079697019594928,E02002815,0.0301695661748513,0.2737282536886148,0.2528077515965646,0.1992953094032151,0.1131909271085663,0.0682669015635322,0.0625412904646553,E02002815,29600.0,39.20445511,2,0.3052,0.0398,0.5404,0.0727,0.0419,0.60952381,1,E02002815,0.2540141035074809,0.1444411331861662,57.35882192788815,0.6726217807211184,0.161256683836154,19.9692499386804,39.43129224920284,5.31264270351494e-05
20,E02002816,6731,6524,2471,7005,0.9608850820842256,0.931334760885082,0.9461099214846538,E02002816,0.026240054173015,0.1532080582359912,0.2364990689013035,0.250042322668021,0.1584560690705942,0.1091924834941594,0.0663619434569155,E02002816,56800.0,8.842103756,9,0.6671,0.0291,0.2491,0.0258,0.0288,0.897542197,5,E02002816,0.0650562357335546,0.0581299024693919,4.809154181365428,-0.2857410251089437,-1.0056804316248185,21.9429103548454,4.981593276613406,4.634486329700069e-05
21,E02002817,4505,4356,1382,4800,0.9385416666666668,0.9075,0.9230208333333332,E02002817,0.0207215992198927,0.1616284739151633,0.1796684544124817,0.2020965382740126,0.174792784007801,0.1511457825450999,0.1099463676255485,E02002817,46300.0,11.36099969,8,0.6427,0.0271,0.2647,0.0382,0.0274,0.84350021,4,E02002817,0.0717997183539352,0.0642852448756063,9.94558504146456,-0.0617086527929901,-0.7755174464090128,24.3643339070568,10.593809732436238,4.425206438029196e-05
22,E02002818,4537,4187,2652,5932,0.7648347943358058,0.7058327714093054,0.7353337828725557,E02002818,0.0242385242385242,0.246031746031746,0.2305877305877305,0.1996996996996997,0.1338481338481338,0.0862290862290862,0.0793650793650793,E02002818,27600.0,39.12467261,2,0.5726,0.0608,0.2721,0.0684,0.0261,0.590112202,1,E02002818,0.2402106200997861,0.1546737942504157,53.077673437871226,0.9432411499168448,0.2635681872178665,22.93249417913994,29.53644796863864,5.475402528611127e-05
23,E02002819,5248,4999,1464,6399,0.8201281450226597,0.7812158149710893,0.8006719799968746,E02002819,0.0153082333471245,0.2263136119155978,0.1731485312370707,0.2290028961522548,0.1584609019445593,0.1195697145221348,0.0781961108812577,E02002819,37400.0,26.26269554,4,0.8967,0.0304,0.0425,0.0232,0.0072,0.742468134,2,E02002819,0.1387588822860032,0.1100772537615375,38.31259792641295,0.539883044632697,-0.0048286761916803,21.50015564546719,28.625817423188767,5.3822703613437846e-05
24,E02002820,6349,5997,2463,7131,0.8903379610152854,0.8409760201935212,0.8656569906044033,E02002820,0.0188070929607737,0.2367902561346946,0.198996955042092,0.2289091886082751,0.1495611678309152,0.1112305212251477,0.0557048181981013,E02002820,33500.0,34.33428361,2,0.8902,0.031,0.042,0.0297,0.0071,0.667078902,1,E02002820,0.2048079415697973,0.1404913074786544,46.71809618352022,0.8027784178582451,0.4880118300586359,14.019047320234542,33.70139676987964,5.446926851264784e-05
